Region,Month,Year,Rainfall (mm),Tea Production (tons),Tea Supply (tons),Tea Demand (tons),Comment
Terai,January,2023,1669.600690570335,67.11902303395873,54.67390110047839,64.7391644802047,Labor strike at the port delayed the shipment.
Darjeeling,June,2023,632.5562443194442,214.36564139032924,206.17364569607892,232.61834165800784,Adverse weather conditions caused a delay in transportation.
Munnar,November,2023,547.9033464163667,392.88104127423844,361.7196693625079,415.45297485736165,Road blockages due to flooding delayed the shipment.
Dooars,June,2023,933.1215669195924,145.91938821009276,129.53494009501912,117.96655263188275,Customs clearance issues delayed the shipment.
Terai,October,2023,604.2967061977945,289.853292215,289.48391527174135,324.8886514307448,"Due to rush at the port, the shipment was delayed."
Wayanad,October,2023,1583.3078679626967,206.96284117030217,201.0137100771444,194.1851951749752,Labor strike at the port delayed the shipment.
Terai,June,2023,737.0190057584108,105.83237844647746,99.64929243365124,97.964823905994,Customs clearance issues delayed the shipment.
Munnar,December,2023,700.2277753228819,96.13508517625088,81.37734126930671,83.18023234407256,"Due to rush at the port, the shipment was delayed."
Nilgiri,February,2023,1869.8990066914048,273.9040804450359,227.87146443042067,208.50459120700742,Labor strike at the port delayed the shipment.
Arunachal Pradesh,January,2023,1948.2000998453157,332.7263547745348,301.98428560637626,293.7410697134272,Customs clearance issues delayed the shipment.
Darjeeling,March,2023,1888.9141572222925,476.1876965398162,432.0187007479904,398.7255135343469,Adverse weather conditions caused a delay in transportation.
Assam,August,2023,1712.6071925435695,144.73927485574768,140.31297686276648,137.57201972907168,"Due to rush at the port, the shipment was delayed."
Arunachal Pradesh,July,2023,1423.6363650571252,188.11834184796456,176.6630110801774,199.3876176494686,Customs clearance issues delayed the shipment.
Tripura,April,2023,1435.7665108124522,417.09570582280946,377.6869275670383,452.28416279372465,Adverse weather conditions caused a delay in transportation.
Nilgiri,October,2023,1642.1844254342618,140.1093129100346,114.84557846625188,103.65379749722867,Adverse weather conditions caused a delay in transportation.
Munnar,June,2023,1622.2964261807952,53.541368313749565,43.63925236037243,45.90614328881562,Road blockages due to flooding delayed the shipment.
Arunachal Pradesh,July,2023,1462.384165439763,369.5820504300311,351.4687956477555,322.3902432537303,Customs clearance issues delayed the shipment.
Tripura,May,2023,1334.8826573293754,66.0235764389154,61.03727791006407,55.749609785801155,Customs clearance issues delayed the shipment.
Nilgiri,September,2023,525.8548097177256,172.69774047605864,155.15518418255883,143.97460058238917,Labor strike at the port delayed the shipment.
Assam,August,2023,702.2130507626742,267.8182894623806,254.37021124098356,271.6205500727725,Labor strike at the port delayed the shipment.
Munnar,April,2023,791.407276332879,104.07374627359795,97.4244204327495,109.83330331276866,Labor strike at the port delayed the shipment.
Terai,December,2023,1788.7180635274915,119.86782716169417,98.73937411975595,103.97189310096755,"Due to rush at the port, the shipment was delayed."
Assam,October,2023,1642.3443617942726,398.0574654604987,368.4400554279445,394.22982983750217,Customs clearance issues delayed the shipment.
Nilgiri,November,2023,659.5625645492457,314.4609636877951,303.1063964933317,346.6696812665673,Adverse weather conditions caused a delay in transportation.
Wayanad,December,2023,649.0599802550507,184.04970642902268,177.04467487798703,212.0054418079373,"Due to rush at the port, the shipment was delayed."
Nilgiri,June,2023,1750.2843625456173,387.4020503579529,352.3845442523098,360.40534304892,Customs clearance issues delayed the shipment.
Nilgiri,June,2023,1723.9833883893634,444.1762478035724,413.3267479666919,494.40384118462936,Labor strike at the port delayed the shipment.
Darjeeling,April,2023,1306.2301113133703,215.28547202164356,200.44888753134043,197.79411012757575,Labor strike at the port delayed the shipment.
Terai,June,2023,866.9336334146882,421.59566203398845,415.9256478203892,451.58351470955165,Labor strike at the port delayed the shipment.
Darjeeling,February,2023,521.1622887806076,195.55777187457434,188.22867883106272,176.40392367599705,Customs clearance issues delayed the shipment.
Terai,November,2023,1578.6122146641046,308.2088204444518,255.28388195194773,264.85747912896943,Labor strike at the port delayed the shipment.
Tripura,February,2023,1355.0666504049302,296.2685043315779,292.51858983566825,305.29963663844626,Customs clearance issues delayed the shipment.
Terai,June,2023,1395.3532300701572,411.4743128908792,364.8649579236315,369.5382665343634,Customs clearance issues delayed the shipment.
Nilgiri,February,2023,822.152124372751,56.97347853397107,51.37444899631682,52.669043071319905,Road blockages due to flooding delayed the shipment.
Tripura,December,2023,1653.7077033538203,173.98863056380867,140.9727282793259,153.3953990736833,Labor strike at the port delayed the shipment.
Wayanad,May,2023,685.3700319928744,94.8176781438042,88.29860764669594,91.77406240103942,Road blockages due to flooding delayed the shipment.
Nilgiri,April,2023,1183.9198220438284,305.95571831017173,262.880078689044,295.6367620384923,Adverse weather conditions caused a delay in transportation.
Munnar,December,2023,1792.0192543262904,268.796447107269,219.96475619498023,256.2687966828372,Road blockages due to flooding delayed the shipment.
Assam,December,2023,1428.1200679286817,390.41403287010985,377.70691830648315,393.7287783318245,"Due to rush at the port, the shipment was delayed."
Wayanad,February,2023,1529.9139544405925,279.6275551242692,253.5177491743126,272.9456955969096,Labor strike at the port delayed the shipment.
Munnar,October,2023,1644.93265508219,383.0630926479629,358.30039991519834,354.89883600549143,Adverse weather conditions caused a delay in transportation.
Munnar,March,2023,681.545237757239,491.1658067861938,402.7476042125865,374.0481097243461,"Due to rush at the port, the shipment was delayed."
Tripura,October,2023,1576.9714195986408,462.5055812308312,434.7349754287956,468.91359044241113,"Due to rush at the port, the shipment was delayed."
Terai,September,2023,532.3412820922041,286.83262539288364,242.85867167350787,237.83703479745193,"Due to rush at the port, the shipment was delayed."
Dooars,December,2023,1291.9616004823333,418.0298317893335,410.10494348191196,402.00149223123714,Labor strike at the port delayed the shipment.
Tripura,May,2023,1749.203403555427,74.05203484986589,65.30792202106629,65.54626452759953,Road blockages due to flooding delayed the shipment.
Meghalaya,February,2023,1172.1396597190612,77.42134576590584,69.93711390718565,69.07561452808439,Labor strike at the port delayed the shipment.
Assam,June,2023,1933.9762150272543,111.03216195679772,97.20421397587313,89.98370608935419,"Due to rush at the port, the shipment was delayed."
Terai,August,2023,1708.954818783904,288.3342819062368,239.3479347626359,281.18561015366726,Customs clearance issues delayed the shipment.
Nilgiri,March,2023,1907.8677199876345,186.69996306422064,153.867423123052,163.35806530170356,Customs clearance issues delayed the shipment.
Dooars,April,2023,1042.8247423064336,93.59720943098984,75.76252760443651,81.05198799282803,Labor strike at the port delayed the shipment.
Meghalaya,March,2023,1303.0260533307899,388.82476473037525,385.80924542389107,423.7591362742846,Adverse weather conditions caused a delay in transportation.
Nilgiri,September,2023,1811.351877805942,62.6528079959553,61.17872374357176,56.735709382349825,Labor strike at the port delayed the shipment.
Terai,December,2023,1102.9838823126747,220.48760561358208,207.85960880475002,223.43106582878696,Labor strike at the port delayed the shipment.
Meghalaya,November,2023,1984.5277515099835,404.17872016480965,367.25112249486966,391.07131129047576,Adverse weather conditions caused a delay in transportation.
Arunachal Pradesh,March,2023,1971.3902879650548,365.16209078658244,314.4581105625446,313.37037954882385,Adverse weather conditions caused a delay in transportation.
Terai,May,2023,1716.462050611228,397.48784576983076,319.9312126154899,374.70075208830104,Customs clearance issues delayed the shipment.
Nilgiri,December,2023,1376.9616424464893,286.72614483943823,253.52058533689373,240.91824224626092,Customs clearance issues delayed the shipment.
Munnar,December,2023,911.5410918867246,316.75645337688223,286.4645671213958,326.79134811362246,Road blockages due to flooding delayed the shipment.
Nilgiri,May,2023,1419.11946906201,312.4581012051901,269.75719372225865,313.45171798064393,Customs clearance issues delayed the shipment.
Terai,November,2023,1694.7248099611222,485.9216561948177,445.4388966287371,442.3559334680472,Road blockages due to flooding delayed the shipment.
Nilgiri,October,2023,543.2296092949211,64.11743778915519,56.965358896499005,61.51207781800391,Customs clearance issues delayed the shipment.
Darjeeling,September,2023,1305.2260183157832,361.4057765348792,306.07349846979275,352.5230114547403,Labor strike at the port delayed the shipment.
Wayanad,August,2023,683.8394334424336,127.17353039438404,122.03718956600545,142.19726892779053,Road blockages due to flooding delayed the shipment.
Terai,November,2023,1545.6534664918001,426.28250859419404,407.2085923152813,425.04315859391806,Adverse weather conditions caused a delay in transportation.
Dooars,November,2023,1833.328423060472,147.85482269376575,122.06207123061894,129.82212753090582,Adverse weather conditions caused a delay in transportation.
Darjeeling,July,2023,1296.847714069764,270.8728167690122,230.43840943228867,256.26947448578085,"Due to rush at the port, the shipment was delayed."
Wayanad,March,2023,1933.023627884888,354.7615314396499,330.8580176302798,364.9932879663661,"Due to rush at the port, the shipment was delayed."
Darjeeling,August,2023,776.4089732644425,248.84178599131008,239.0117559044657,245.27545326618124,Labor strike at the port delayed the shipment.
Munnar,September,2023,1186.1046312830692,253.37276953456117,231.73610581612786,223.181837822499,Customs clearance issues delayed the shipment.
Terai,December,2023,1570.1991124938672,416.7591997051781,370.66568658227607,391.3637912653716,Customs clearance issues delayed the shipment.
Assam,February,2023,621.1222555744242,229.56209093250203,199.4799324956606,204.83054234741715,Labor strike at the port delayed the shipment.
Meghalaya,November,2023,1799.7430923795123,60.501467984455836,49.15369236971641,47.724049417928434,"Due to rush at the port, the shipment was delayed."
Terai,June,2023,1103.1297880372308,279.4156656396554,269.8668486716396,298.46036922865824,Road blockages due to flooding delayed the shipment.
Wayanad,February,2023,540.1251296807361,486.6186044453138,479.8751726095094,512.206353623311,Labor strike at the port delayed the shipment.
Arunachal Pradesh,January,2023,1654.9904475477922,109.51503638063176,101.55536390973276,100.88803461916197,Road blockages due to flooding delayed the shipment.
Nilgiri,July,2023,1015.8548636622761,412.1166643442907,330.72474335213616,396.73956661014506,Road blockages due to flooding delayed the shipment.
Assam,October,2023,1213.8560213061432,96.59389403932735,95.37740679013301,107.18226831198598,Adverse weather conditions caused a delay in transportation.
Assam,October,2023,1105.821986398555,443.6929292313479,443.4170016096863,519.1161659752327,Road blockages due to flooding delayed the shipment.
Meghalaya,September,2023,678.0004648261961,93.31461425559613,92.57832387305231,102.03330417040212,Adverse weather conditions caused a delay in transportation.
Darjeeling,December,2023,1998.5682320127735,394.7587009696857,392.143506432726,454.01379227121845,Adverse weather conditions caused a delay in transportation.
Meghalaya,March,2023,1481.2231557427035,412.746319498722,366.1010346737043,361.11792959809304,Labor strike at the port delayed the shipment.
Meghalaya,August,2023,607.7428815114415,492.79552682337027,422.9445529678602,381.2885320840277,Customs clearance issues delayed the shipment.
Nilgiri,July,2023,1543.577939129633,256.88229935695745,246.22037235087257,242.75765539703204,"Due to rush at the port, the shipment was delayed."
Assam,March,2023,1176.867325588737,153.38988605241354,149.91745863526452,171.78751057172903,Labor strike at the port delayed the shipment.
Tripura,January,2023,1260.5998076684182,407.1036187959081,355.50540260735863,356.15183170195814,Road blockages due to flooding delayed the shipment.
Terai,September,2023,1958.6120416283536,436.0569108720427,421.47204553231495,406.08343919971213,"Due to rush at the port, the shipment was delayed."
Terai,October,2023,1835.9208388832117,474.89364306046366,437.1169763280974,457.89992882035466,Road blockages due to flooding delayed the shipment.
Assam,June,2023,568.9148608932627,335.63238452933854,335.4345850879069,306.08547200286654,Labor strike at the port delayed the shipment.
Munnar,November,2023,690.3959901819953,240.24502752444272,212.62438417635622,246.5363059933173,Adverse weather conditions caused a delay in transportation.
Dooars,June,2023,954.8790367201416,345.29076094076487,280.0646153932802,290.83688791867957,Customs clearance issues delayed the shipment.
Arunachal Pradesh,August,2023,1670.2498211303475,114.39252294919503,102.7363484493607,99.58354761077754,Labor strike at the port delayed the shipment.
Munnar,November,2023,693.9996148255676,247.87055581697786,237.8877077768821,281.2559340430452,Labor strike at the port delayed the shipment.
Tripura,February,2023,1191.9296192769812,377.2609634442255,369.9842893028633,389.8700524885966,Adverse weather conditions caused a delay in transportation.
Terai,February,2023,1918.7201675319848,165.38779012310988,153.61146497631384,158.02235569191393,Road blockages due to flooding delayed the shipment.
Tripura,October,2023,1146.1354134920327,341.77195721162263,321.0071437381655,362.78228557656394,Adverse weather conditions caused a delay in transportation.
Darjeeling,March,2023,1909.9065101352699,135.74109543084833,109.20420118480354,100.54758019378284,Labor strike at the port delayed the shipment.
Darjeeling,March,2023,1686.1036827201308,101.55476018821653,99.85336199374471,119.49815963053793,Road blockages due to flooding delayed the shipment.
Arunachal Pradesh,May,2023,1219.422443584313,407.0623605369169,375.09103357959333,399.64802560673206,Road blockages due to flooding delayed the shipment.
Darjeeling,June,2023,1658.6150873408878,121.79943859259168,114.21290914488397,103.35541654924208,Customs clearance issues delayed the shipment.
Munnar,October,2023,592.7434308431027,402.5495756667736,355.35433003256344,321.83022837865127,Labor strike at the port delayed the shipment.
Assam,September,2023,918.2040677235896,229.46155335978986,213.98478513213843,225.93562163084422,Labor strike at the port delayed the shipment.
Meghalaya,November,2023,1680.6769251252233,255.09338417752627,237.88402207175417,220.54839142464618,Customs clearance issues delayed the shipment.
Dooars,March,2023,819.2905136953761,445.9729920683632,443.9813290995894,530.5594561838926,Adverse weather conditions caused a delay in transportation.
Meghalaya,April,2023,780.609866729706,444.79068847492624,378.0128557054645,452.6239205385961,Adverse weather conditions caused a delay in transportation.
Meghalaya,August,2023,1803.590274767399,201.76728961766486,174.63035371554705,172.26312847614753,Labor strike at the port delayed the shipment.
Darjeeling,September,2023,1661.940767621776,307.7867102434546,249.56570883228352,292.8910649972762,"Due to rush at the port, the shipment was delayed."
Dooars,August,2023,1868.2780796069324,212.4536166620922,195.32982887671582,199.13435398603156,Adverse weather conditions caused a delay in transportation.
Munnar,July,2023,1815.3983286347088,190.51461789737408,189.54963195258026,221.19046054108023,"Due to rush at the port, the shipment was delayed."
Terai,January,2023,691.5423143950192,245.1576139794719,241.95557722755038,254.94363671527913,Customs clearance issues delayed the shipment.
Terai,December,2023,852.0579567540044,317.63735605905487,315.9747440202345,321.26833018689695,Adverse weather conditions caused a delay in transportation.
Dooars,June,2023,812.7007905524456,289.4482877747461,247.12989030351085,232.6943298683572,Labor strike at the port delayed the shipment.
Darjeeling,December,2023,826.838674436046,455.89188108976794,428.4620729037108,385.89396690332853,Labor strike at the port delayed the shipment.
Nilgiri,June,2023,1572.6843142381022,135.8206120179034,128.1685416015324,145.3398441002846,Labor strike at the port delayed the shipment.
Arunachal Pradesh,May,2023,1584.883940162565,225.97280729692147,205.43664228148324,198.8703260410468,Adverse weather conditions caused a delay in transportation.
Munnar,May,2023,1943.068761181572,492.1456297947522,420.2832048613442,475.2350550165638,"Due to rush at the port, the shipment was delayed."
Tripura,September,2023,520.5860007982634,393.15847642114096,348.7494646995171,414.34045448304704,Road blockages due to flooding delayed the shipment.
Munnar,December,2023,556.1352952710155,446.6080229426117,390.5981990909512,423.6098379270751,Labor strike at the port delayed the shipment.
Terai,June,2023,1823.9248503658987,396.19806645181745,327.5180234271705,376.4496562999785,Labor strike at the port delayed the shipment.
Meghalaya,July,2023,1918.524599634856,63.28243989817342,57.4105204662104,54.220583569289666,"Due to rush at the port, the shipment was delayed."
Darjeeling,May,2023,1639.8010110254713,89.61829945173307,83.89324262658529,95.142459735982,Labor strike at the port delayed the shipment.
Assam,December,2023,996.0486124512056,220.0056511229631,193.5322591822941,187.37246856155906,Road blockages due to flooding delayed the shipment.
Terai,October,2023,1065.0363301843854,81.58766838395448,68.46434521095172,81.7272503890158,Labor strike at the port delayed the shipment.
Wayanad,November,2023,1622.56087296578,210.65931636710306,174.32058863067545,173.01896352339557,"Due to rush at the port, the shipment was delayed."
Wayanad,September,2023,828.9037264444804,254.63888803116885,220.46597905625438,214.02664289398817,Adverse weather conditions caused a delay in transportation.
Arunachal Pradesh,October,2023,848.3393847594184,428.3375955305982,418.25860889099636,453.42328950831455,Labor strike at the port delayed the shipment.
Assam,December,2023,1920.0804772376562,148.8087796540962,134.4654573791725,126.47338344610044,Labor strike at the port delayed the shipment.
Assam,November,2023,1794.0978224719443,238.40185749109736,205.89480067432186,243.897235040171,Adverse weather conditions caused a delay in transportation.
Wayanad,February,2023,1706.3360167755222,166.33528323172507,154.24374309352137,178.30325457734807,Customs clearance issues delayed the shipment.
Assam,May,2023,1580.34396976567,142.2067941572505,135.50360901280132,151.71269157927009,Adverse weather conditions caused a delay in transportation.
Dooars,June,2023,1721.152154134499,355.24135294787106,322.9890664894546,308.6467933260684,Customs clearance issues delayed the shipment.
Terai,March,2023,963.1289080305835,279.9844872408232,273.1998623357085,277.1835613879677,Labor strike at the port delayed the shipment.
Tripura,September,2023,742.0025770904948,297.04175417739725,279.1501577987345,322.7950501012932,Labor strike at the port delayed the shipment.
Munnar,November,2023,1585.7123411355656,373.9175561423774,325.5213499702027,351.9259968048585,Road blockages due to flooding delayed the shipment.
Assam,July,2023,972.4587631560654,371.2046903458513,321.8010161152732,295.75246709370526,"Due to rush at the port, the shipment was delayed."
Assam,December,2023,1249.512981389027,313.813624815833,299.7943684971998,331.65401592122004,"Due to rush at the port, the shipment was delayed."
Terai,March,2023,670.8175902024726,410.48088178361894,364.6701449372134,403.7623821747784,Road blockages due to flooding delayed the shipment.
Tripura,November,2023,1468.3843173999219,393.8578367366641,324.1787382978489,306.2031659026457,Road blockages due to flooding delayed the shipment.
Darjeeling,February,2023,1423.787232565886,262.01075159026686,260.7455478996604,297.7418360586566,Road blockages due to flooding delayed the shipment.
Meghalaya,February,2023,1156.599406891625,290.8746800881918,238.86413661511145,244.3305711204787,Labor strike at the port delayed the shipment.
Tripura,September,2023,1754.4727674044302,201.50824016695867,174.21954048534374,194.67653489140335,Adverse weather conditions caused a delay in transportation.
Dooars,July,2023,1573.5698013372053,74.4100943521909,68.16841155723603,66.92607233618226,Road blockages due to flooding delayed the shipment.
Assam,December,2023,1244.4843248918032,347.9149719458961,288.5796269688744,285.13361914409563,Adverse weather conditions caused a delay in transportation.
Arunachal Pradesh,December,2023,887.4437311161446,104.28815439300112,83.9366095099363,99.24707261991368,Adverse weather conditions caused a delay in transportation.
Dooars,February,2023,1549.8340359709925,344.53118092485226,297.57635190961685,271.73627733621595,Adverse weather conditions caused a delay in transportation.
Wayanad,September,2023,526.5201744225164,147.4549274634594,126.51375740961045,131.73408694382815,Customs clearance issues delayed the shipment.
Arunachal Pradesh,December,2023,1074.813909223657,437.29666203458953,392.8477328787537,455.67756147106,"Due to rush at the port, the shipment was delayed."
Darjeeling,July,2023,1651.0420637610157,330.7999313050644,318.9499333986249,301.7694176042764,Road blockages due to flooding delayed the shipment.
Assam,March,2023,1691.853733986534,462.93503840277054,388.84140339842946,375.6361811095422,Adverse weather conditions caused a delay in transportation.
Assam,July,2023,880.4347936355507,448.43842077204624,411.53868467213226,464.4323088879241,Customs clearance issues delayed the shipment.
Munnar,April,2023,1882.915771902118,63.90514230507459,55.542134840818875,60.05160831594752,Labor strike at the port delayed the shipment.
Meghalaya,September,2023,1676.3964190570111,405.9745441628769,386.10358043478726,458.68634852725353,Adverse weather conditions caused a delay in transportation.
Terai,June,2023,1064.0422526996545,124.14460129746834,107.9327815419735,127.79843683585547,Labor strike at the port delayed the shipment.
Darjeeling,January,2023,1538.9398324651277,119.38544463468155,112.13506888724243,101.30162083225225,Adverse weather conditions caused a delay in transportation.
Darjeeling,July,2023,1961.0900906079546,185.26564132313635,159.65399290946073,184.77931665623584,Customs clearance issues delayed the shipment.
Arunachal Pradesh,May,2023,964.0787865901871,296.80661855799076,255.2516677440617,239.97040161891178,Adverse weather conditions caused a delay in transportation.
Darjeeling,December,2023,1653.4757083176542,287.0358279157062,273.3134334065559,315.73304418964585,Road blockages due to flooding delayed the shipment.
Tripura,February,2023,1627.290787515462,107.4226338334742,104.34302587069855,96.38464931434005,Customs clearance issues delayed the shipment.
Nilgiri,April,2023,1149.019406078518,274.69642003161346,271.5642529098623,299.9883483858474,Customs clearance issues delayed the shipment.
Terai,December,2023,1839.4195977082022,181.4284106181866,176.58810156524615,180.7367499659725,Adverse weather conditions caused a delay in transportation.
Darjeeling,February,2023,510.3031910470826,172.6819022329422,138.59926231087508,139.04380701092774,Labor strike at the port delayed the shipment.
Tripura,November,2023,1889.4423838784132,393.9163301896222,346.4522340447405,388.8964586621467,Labor strike at the port delayed the shipment.
Darjeeling,May,2023,1535.436526288572,173.08629714531827,145.8876856066142,158.47912890561787,Customs clearance issues delayed the shipment.
Wayanad,July,2023,1275.4371741100836,435.1606478895498,359.22202319661454,339.31997250775964,Customs clearance issues delayed the shipment.
Darjeeling,July,2023,984.9483153804822,61.50416270672087,51.904595761581824,55.51572488703397,Labor strike at the port delayed the shipment.
Wayanad,March,2023,1125.708102856307,452.2246437403639,394.3225606338952,396.07324743192737,"Due to rush at the port, the shipment was delayed."
Tripura,October,2023,781.5241708175542,394.23170265353724,353.37576142770894,420.68346637427976,"Due to rush at the port, the shipment was delayed."
Arunachal Pradesh,March,2023,632.8858887009412,345.8627049663928,288.67457806402024,284.8907318157673,Adverse weather conditions caused a delay in transportation.
Assam,October,2023,901.0404161294695,320.81506822193694,270.090580127042,258.93883817556093,Customs clearance issues delayed the shipment.
Tripura,February,2023,1944.065114459118,184.2391806523825,173.06774081065956,177.18445427812574,Customs clearance issues delayed the shipment.
Wayanad,May,2023,1725.5888478551208,138.48991071198407,119.85811062826546,141.5270134561296,Labor strike at the port delayed the shipment.
Wayanad,November,2023,1607.6057686846498,405.15825484735916,366.9635406851772,412.85623834185634,Road blockages due to flooding delayed the shipment.
Tripura,July,2023,678.5583142222082,307.97686291756594,290.9932670684515,324.60796421881037,Adverse weather conditions caused a delay in transportation.
Meghalaya,February,2023,797.3420819225615,331.0149270756363,297.63255254344676,348.6368926480151,"Due to rush at the port, the shipment was delayed."
Wayanad,November,2023,1711.6248491920455,495.6087742422285,462.7145365323804,438.3799005424498,Adverse weather conditions caused a delay in transportation.
Munnar,May,2023,1497.9499756787786,189.91725416285112,189.42403133112836,213.88038206628875,Adverse weather conditions caused a delay in transportation.
Darjeeling,November,2023,1057.5101476531356,101.08905921853834,82.17222532113865,95.71292856801679,Customs clearance issues delayed the shipment.
Assam,May,2023,1182.4391880914495,269.5710287894782,230.9511525748313,240.54136255794845,Adverse weather conditions caused a delay in transportation.
Terai,September,2023,1237.0751908763448,373.05136639926593,361.3036970597646,385.69580149911883,Adverse weather conditions caused a delay in transportation.
Tripura,July,2023,1487.2747069019888,411.55435222551654,407.9403353251638,441.245544723368,Customs clearance issues delayed the shipment.
Dooars,May,2023,1376.1226222138775,128.82801212296624,127.2477741305671,147.78981210398499,Customs clearance issues delayed the shipment.
Darjeeling,February,2023,1458.7849592767207,59.3171430759186,57.31136601449828,61.50453496240357,Adverse weather conditions caused a delay in transportation.
Darjeeling,September,2023,956.4261897458516,373.7516851306726,347.64190700143394,392.2919435710959,Adverse weather conditions caused a delay in transportation.
Darjeeling,October,2023,1913.2901856822698,374.05030148288705,306.54475579557857,341.4683856321337,Labor strike at the port delayed the shipment.
Munnar,April,2023,1284.308688061969,498.8265234346191,436.98693904564817,466.8092942435755,Customs clearance issues delayed the shipment.
Arunachal Pradesh,February,2023,707.1073907038098,426.4456227249295,411.0527853810447,491.5790994988009,Adverse weather conditions caused a delay in transportation.
Meghalaya,April,2023,1687.0530564038834,285.2443848268034,273.0476720634814,255.95435163738475,Road blockages due to flooding delayed the shipment.
Wayanad,May,2023,864.608317827984,376.61121244889404,369.50347983461705,410.7048352774031,"Due to rush at the port, the shipment was delayed."
Darjeeling,October,2023,1669.4561327418398,135.65623957342595,133.33625327772322,147.9828538123847,Labor strike at the port delayed the shipment.
Munnar,May,2023,1003.0793981335872,219.0554100442843,187.06289818872014,174.86003696070034,"Due to rush at the port, the shipment was delayed."
Nilgiri,August,2023,1962.3445887239645,129.27869665765058,104.6004124656304,110.59528307149098,Adverse weather conditions caused a delay in transportation.
Arunachal Pradesh,September,2023,1895.5134659930955,100.66752371920006,84.64780748040425,90.98759544155934,Labor strike at the port delayed the shipment.
Assam,February,2023,1642.827482664328,205.02627357549642,199.72785503021038,198.0582918666303,Labor strike at the port delayed the shipment.
Terai,October,2023,1879.9708107704669,448.7143566947341,437.14433012109254,511.6958808041081,"Due to rush at the port, the shipment was delayed."
Darjeeling,September,2023,1146.2348516455668,293.062411375996,256.1741972709558,242.7407869978238,"Due to rush at the port, the shipment was delayed."
Wayanad,June,2023,1172.0126166990167,429.05920776933255,391.45377899248996,396.5686091198201,Labor strike at the port delayed the shipment.
Terai,August,2023,1012.2022060288806,362.1911478420543,312.2883142743055,299.5791155724051,Customs clearance issues delayed the shipment.
Wayanad,September,2023,1148.99681861513,131.50391605595925,130.41206931889548,129.4965356687689,Road blockages due to flooding delayed the shipment.
Meghalaya,June,2023,1551.488969272837,118.67254458595818,111.18833862283265,116.26019257666177,Adverse weather conditions caused a delay in transportation.
Munnar,March,2023,1502.2313424093,363.5740877130241,361.0313886006188,411.24384283511483,Labor strike at the port delayed the shipment.
Arunachal Pradesh,September,2023,818.5345726483426,180.81600831595182,144.93332268916714,148.47581885134102,Road blockages due to flooding delayed the shipment.
Terai,September,2023,1776.8643280224364,214.5745364007378,203.21212541522448,231.76103079140594,Road blockages due to flooding delayed the shipment.
Dooars,December,2023,883.6408662383624,68.19858766725807,63.80814457378015,60.132364146762015,"Due to rush at the port, the shipment was delayed."
Arunachal Pradesh,November,2023,854.3455020380039,174.3146601254435,162.64616286226087,185.16710426476854,"Due to rush at the port, the shipment was delayed."
Terai,March,2023,610.2314167763088,324.9289931720418,264.1583672081167,257.79839088117393,"Due to rush at the port, the shipment was delayed."
Dooars,December,2023,1500.8096985135012,288.15781471823135,276.5994365996569,305.9616191642164,Customs clearance issues delayed the shipment.
Assam,October,2023,1150.4702249420213,408.08726333918526,374.2473277595801,407.74056825584984,Customs clearance issues delayed the shipment.
Assam,August,2023,1553.7361359169845,363.4363635558713,305.0484007059656,311.89935404913496,Customs clearance issues delayed the shipment.
Dooars,April,2023,980.7199628681079,222.47810453430202,183.42368369642222,182.69525297478856,Road blockages due to flooding delayed the shipment.
Tripura,December,2023,1891.8287269823047,282.5988488613544,234.78434951310464,218.22477026554438,Labor strike at the port delayed the shipment.
Dooars,September,2023,750.9238837569134,178.13004045167298,151.8984619865393,149.14263501532815,"Due to rush at the port, the shipment was delayed."
Meghalaya,May,2023,1689.579993761813,185.0656730162058,184.08424641455645,200.19525169774946,Labor strike at the port delayed the shipment.
Munnar,October,2023,1750.3689286376198,225.72239329813846,217.90535883284818,204.425806913263,"Due to rush at the port, the shipment was delayed."
Darjeeling,September,2023,620.324141807037,375.2453939391219,350.8023349415646,367.97157428208914,Road blockages due to flooding delayed the shipment.
Assam,September,2023,1333.8917850264763,293.3655116095176,291.4152475703679,329.1351006168533,Road blockages due to flooding delayed the shipment.
Darjeeling,May,2023,1294.0801772168934,449.0738964797082,436.34124726331504,412.57112435559867,Adverse weather conditions caused a delay in transportation.
Wayanad,July,2023,956.8811783280105,184.77447567004418,180.98190389564854,192.99759591975516,"Due to rush at the port, the shipment was delayed."
Dooars,January,2023,662.5778069897624,335.300977908318,308.2053350963611,294.58235825598496,Road blockages due to flooding delayed the shipment.
Arunachal Pradesh,November,2023,1694.4892440518965,477.8392006743034,472.53533561874593,545.6033988456389,"Due to rush at the port, the shipment was delayed."
Munnar,June,2023,937.0547717480031,487.6842994914246,412.4510674246451,478.5301031083867,Road blockages due to flooding delayed the shipment.
Meghalaya,April,2023,1986.4539000501306,366.4817818127056,342.3390610776738,367.7419066965598,"Due to rush at the port, the shipment was delayed."
Arunachal Pradesh,October,2023,1959.5245102958627,173.2048822239075,172.2471971637601,194.950916346246,Road blockages due to flooding delayed the shipment.
Darjeeling,June,2023,1229.2449009140469,374.24530808608284,306.15622927942263,348.7705481619213,Customs clearance issues delayed the shipment.
Nilgiri,March,2023,661.7193920499958,345.2705436889965,327.6887627258072,356.763407653836,Labor strike at the port delayed the shipment.
Assam,September,2023,1935.4301327594653,261.37166231358606,260.74476094898955,251.50065863574207,Labor strike at the port delayed the shipment.
