Region,Month,Year,Tea Supply (tons),Tea Demand (tons),Comment,Sentiment,Sentiment Score,Risk Analysis
Arunachal Pradesh,March,2022,196.44635239991223,224.36960871810712,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Wayanad,August,2022,115.3485792128522,126.62412766729456,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,August,2022,107.6238149786001,97.82496984020987,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Arunachal Pradesh,September,2022,170.75036896751826,163.4265696198066,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Terai,November,2022,68.80860555638316,64.51833117046039,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,March,2022,339.6505902571103,316.0999501471681,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,October,2022,171.65209076059585,178.9284639462893,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,November,2022,93.2173908872757,92.50662347993229,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,April,2022,105.7950957509194,97.43647000989694,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Wayanad,November,2022,252.04259219064525,237.4438741348028,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,December,2022,191.79192246772183,189.6662458618906,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,November,2022,381.86567101209175,393.4084924238745,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Dooars,November,2022,301.4240670305624,274.5495043828632,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,April,2022,345.943001375227,358.7916942559807,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,October,2022,249.779456032207,296.4043879683824,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Terai,December,2022,358.2133398513674,401.80390214725287,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Dooars,October,2022,462.7612494522979,457.4737980405324,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,March,2022,54.03086008400191,57.5282181029819,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,September,2022,58.44745938828235,67.2879170587595,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Munnar,October,2022,224.86462276942663,226.25058607288705,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Meghalaya,April,2022,115.87185049443752,130.19417877584397,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,December,2022,392.0437108408293,374.6782967072749,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,February,2022,67.54734211662674,61.0359336160529,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,December,2022,299.67653627497435,306.05099521971187,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,January,2022,77.54436894214732,82.86251715060213,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,July,2022,458.8509205411992,463.5849890899791,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Assam,February,2022,310.8554887679659,361.973593693986,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,January,2022,168.62460870355,180.3038315453623,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Dooars,October,2022,183.43607993780523,194.4409387071141,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Meghalaya,October,2022,191.7534063847284,227.0209496141442,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,January,2022,183.05393256010737,216.7388689101948,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Dooars,February,2022,463.0771203173021,421.6418416376441,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Arunachal Pradesh,March,2022,59.00997071914317,57.87401062543079,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,August,2022,234.06576942792125,256.66781223743016,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Arunachal Pradesh,July,2022,275.3700625445192,249.6651657686553,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,October,2022,359.7423534685652,372.9465328076578,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Darjeeling,July,2022,263.91229688641204,263.2378596260742,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,August,2022,255.23097681121388,271.397784414972,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,December,2022,196.3106064131701,200.61260589423767,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,August,2022,142.5174037475674,145.8648220164521,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,January,2022,392.177552910368,364.9771539998313,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Tripura,June,2022,252.04418631841216,230.08655085125736,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Meghalaya,October,2022,212.3707871845952,204.6456304331356,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Tripura,July,2022,146.39167680141682,169.64595009560597,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,February,2022,182.32552083282795,167.40909741708887,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Assam,December,2022,196.54462548971415,205.4736761648272,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,May,2022,277.06644818756564,249.41390182354863,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,July,2022,151.37459417823118,142.00091180348994,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,August,2022,169.7919236540296,199.7700807392525,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Tripura,July,2022,76.56539962615864,84.7899419416315,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Munnar,March,2022,309.40542765695216,347.66909734165915,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,May,2022,472.7112052041675,450.5746718056324,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,October,2022,310.75039737784,307.2402918656903,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,August,2022,303.8809085035035,349.56668806984646,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Arunachal Pradesh,April,2022,65.11204837937694,71.06548294250962,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,July,2022,413.1017035924426,495.13591718387374,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Assam,November,2022,429.7675415241397,509.1634922532213,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,August,2022,154.2792734729164,180.44485720454009,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Terai,December,2022,386.97365232701566,391.80946746946,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Dooars,March,2022,72.1431615790452,84.77874606282165,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Arunachal Pradesh,March,2022,325.0851871934325,376.1426626185702,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Arunachal Pradesh,March,2022,283.33283919051104,256.09682877956965,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Munnar,January,2022,103.36410861668662,107.30709433864943,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,October,2022,157.44645534307583,159.4742290850211,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Dooars,October,2022,309.61207342502394,311.8977097283082,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Terai,March,2022,219.00910032957677,219.93538282134665,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,January,2022,232.52745331376912,214.5815506176941,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,October,2022,469.86980212668,458.3695516111011,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,July,2022,351.9804842768381,368.8105057592508,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Meghalaya,May,2022,283.88428145710674,328.3871034516024,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,April,2022,49.15066649017835,45.24737642290757,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,July,2022,156.28783407594503,178.2878669043348,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Assam,December,2022,57.27265508265325,67.25452407326809,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Darjeeling,September,2022,269.41886426867313,257.094175894374,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,May,2022,243.750115902094,263.65067292671256,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,October,2022,155.1258168441861,162.97188650387915,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,October,2022,281.4382076828456,304.09320855932987,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,September,2022,214.5904229830306,218.22288709968376,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,January,2022,274.37899044699844,272.40685897300256,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,June,2022,253.05668265985437,285.8419053527759,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,June,2022,136.86721368689908,142.28304453039877,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,May,2022,482.7929023128287,508.7438882923332,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Darjeeling,September,2022,145.18559770070112,147.0762165885946,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Assam,September,2022,363.8884927338946,420.48700981748186,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Assam,July,2022,231.1569454717917,235.6705749956527,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Arunachal Pradesh,November,2022,274.5190828921218,327.73126143064104,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Arunachal Pradesh,May,2022,255.16365762475624,291.1627807735076,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,April,2022,385.38165414199744,433.663836937434,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,August,2022,364.56588835792473,347.47036983680897,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,August,2022,247.83799866937235,296.2993468712836,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Terai,October,2022,345.6786093375405,355.5941656941346,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Meghalaya,May,2022,233.9970807511648,223.20787208926808,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,March,2022,83.54604842651611,96.78776019971352,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Dooars,January,2022,477.5320437560999,527.650214894898,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Darjeeling,June,2022,270.0702544992652,273.71888258237675,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,June,2022,233.8552101711271,236.38817303997095,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Assam,January,2022,272.98075070911244,278.4650173629223,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Arunachal Pradesh,August,2022,388.0237775110664,441.4196296652445,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,January,2022,44.79134322235336,49.54001005768093,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,July,2022,155.54502201358585,167.96916667918623,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,May,2022,281.78104712062503,260.59316438398133,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,June,2022,283.0555368717445,309.1872280518436,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Arunachal Pradesh,April,2022,320.2692983982834,343.23258325585306,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Munnar,August,2022,440.5364502254343,458.5227777104268,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Darjeeling,March,2022,288.4675546543118,338.4126254025585,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Terai,July,2023,443.7622308754056,422.07582143015935,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Terai,July,2023,279.6297878373825,255.65529799867755,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Tripura,June,2023,314.2189363367023,355.98691130977323,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,September,2023,361.4644860724022,382.6850455830316,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Nilgiri,June,2023,99.50629879924574,93.28926731324408,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Terai,January,2023,54.67390110047839,64.7391644802047,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Darjeeling,June,2023,206.1736456960789,232.61834165800784,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,November,2023,361.7196693625079,415.45297485736165,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Dooars,June,2023,129.53494009501912,117.96655263188276,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,October,2023,289.4839152717413,324.8886514307448,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,October,2023,201.0137100771444,194.1851951749752,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Terai,June,2023,99.64929243365124,97.964823905994,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Munnar,December,2023,81.37734126930671,83.18023234407256,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,February,2023,227.87146443042067,208.50459120700745,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Arunachal Pradesh,January,2023,301.98428560637626,293.7410697134272,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Darjeeling,March,2023,432.0187007479904,398.7255135343469,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Assam,August,2023,140.31297686276648,137.57201972907168,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Arunachal Pradesh,July,2023,176.6630110801774,199.3876176494686,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,April,2023,377.6869275670383,452.2841627937247,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Nilgiri,October,2023,114.84557846625188,103.65379749722868,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,June,2023,43.63925236037243,45.90614328881562,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Arunachal Pradesh,July,2023,351.4687956477555,322.3902432537303,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Tripura,May,2023,61.03727791006407,55.74960978580116,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,September,2023,155.15518418255883,143.97460058238917,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Assam,August,2023,254.3702112409836,271.6205500727725,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,April,2023,97.4244204327495,109.83330331276866,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Terai,December,2023,98.73937411975596,103.97189310096756,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Assam,October,2023,368.4400554279445,394.22982983750217,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,November,2023,303.1063964933317,346.6696812665673,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Wayanad,December,2023,177.04467487798703,212.0054418079373,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Nilgiri,June,2023,352.3845442523098,360.40534304892,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,June,2023,413.3267479666919,494.40384118462936,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Darjeeling,April,2023,200.44888753134043,197.79411012757572,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Terai,June,2023,415.9256478203892,451.5835147095517,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Darjeeling,February,2023,188.22867883106272,176.40392367599705,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,November,2023,255.28388195194773,264.85747912896943,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,February,2023,292.51858983566825,305.29963663844626,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,June,2023,364.8649579236315,369.5382665343634,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,February,2023,51.37444899631682,52.66904307131991,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Tripura,December,2023,140.9727282793259,153.3953990736833,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,May,2023,88.29860764669594,91.77406240103942,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,April,2023,262.880078689044,295.6367620384923,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,December,2023,219.96475619498025,256.2687966828372,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Assam,December,2023,377.7069183064832,393.7287783318245,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,February,2023,253.5177491743126,272.9456955969096,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,October,2023,358.30039991519834,354.89883600549143,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Munnar,March,2023,402.7476042125865,374.0481097243461,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Tripura,October,2023,434.7349754287956,468.91359044241113,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,September,2023,242.85867167350787,237.83703479745196,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Dooars,December,2023,410.104943481912,402.00149223123714,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Tripura,May,2023,65.30792202106629,65.54626452759953,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Meghalaya,February,2023,69.93711390718565,69.07561452808439,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Assam,June,2023,97.20421397587312,89.98370608935419,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,August,2023,239.3479347626359,281.18561015366726,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,March,2023,153.867423123052,163.35806530170356,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Dooars,April,2023,75.76252760443651,81.05198799282803,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,March,2023,385.8092454238911,423.7591362742846,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Nilgiri,September,2023,61.17872374357176,56.73570938234983,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Terai,December,2023,207.85960880475,223.43106582878696,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,November,2023,367.25112249486966,391.07131129047576,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Arunachal Pradesh,March,2023,314.4581105625446,313.37037954882385,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Terai,May,2023,319.9312126154899,374.700752088301,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Nilgiri,December,2023,253.52058533689373,240.9182422462609,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Munnar,December,2023,286.4645671213958,326.79134811362246,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,May,2023,269.75719372225865,313.45171798064393,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,November,2023,445.4388966287371,442.3559334680472,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,October,2023,56.965358896499005,61.51207781800391,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Darjeeling,September,2023,306.07349846979275,352.5230114547403,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Wayanad,August,2023,122.03718956600544,142.19726892779053,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Terai,November,2023,407.2085923152813,425.04315859391806,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Dooars,November,2023,122.06207123061894,129.82212753090582,Adverse weather conditions caused a delay in transportation.,LABEL_0,0.5184354186058044,Adverse weather conditions affecting supply.
Darjeeling,July,2023,230.4384094322887,256.26947448578085,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Wayanad,March,2023,330.8580176302798,364.9932879663661,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Darjeeling,August,2023,239.0117559044657,245.27545326618124,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Munnar,September,2023,231.73610581612783,223.181837822499,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Terai,December,2023,370.66568658227607,391.3637912653716,Customs clearance issues delayed the shipment.,LABEL_0,0.5030000805854797,Delays due to customs clearance issues.
Assam,February,2023,199.4799324956606,204.83054234741715,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Meghalaya,November,2023,49.15369236971641,47.724049417928434,"Due to rush at the port, the shipment was delayed.",LABEL_0,0.5122790932655334,Port congestion causing delays.
Terai,June,2023,269.8668486716396,298.46036922865824,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Wayanad,February,2023,479.8751726095094,512.206353623311,Labor strike at the port delayed the shipment.,LABEL_0,0.5128858089447021,Port congestion causing delays.
Arunachal Pradesh,January,2023,101.55536390973276,100.88803461916196,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
Nilgiri,July,2023,330.72474335213616,396.73956661014506,Road blockages due to flooding delayed the shipment.,LABEL_0,0.5015130639076233,Road blockages due to flooding.
